meta_analytical_study,studyid,sources,country,lat,lon,experiment_type,crop,crop_type,water_magement,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,scn,bph,btc,btn,bcn,brate,yc_mean,yc_sd,yc_n,yr_mean,yr_sd,yr_n,yield_unit,nuec_mean,nuec_sd,nuec_n,nuer_mean,nuer_sd,nuer_n,socc_mean,socc_sd,socc_n,socr_mean,socr_sd,socr_n,phc_mean,phc_sd,phc_n,phr_mean,phr_sd,phr_n,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,yi,vi
Wu22,1964,"Azeem et al., 2019",Pakistan001,34.299999999999997,73.599999999999994,unknown,unknown,legumes,unknown,350,225,0,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,10,,,,,,,unknown,,,,,,,5.07,0.512420430626855,,8.13,0.895055731899669,,8.25,0.70945901937703,,8.14,0.744726098580313,,1.46,0.109013947132174,,1.35,0.0964046666114468,,-0.11,
Wu22,1965,"Azeem et al., 2019",Pakistan001,34.299999999999997,73.599999999999994,unknown,unknown,legumes,unknown,350,225,23,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,5.07,0.512420430626855,,6.3,0.693585622505279,,8.25,0.70945901937703,,8.1,0.741066510872301,,1.46,0.109013947132174,,1.42,0.101403427102411,,-0.04,
Wu22,1966,"Azeem et al., 2019",Pakistan001,34.299999999999997,73.599999999999994,unknown,unknown,legumes,unknown,350,225,23,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,5,,,,,,,unknown,,,,,,,5.07,0.512420430626855,,7.21,0.793770212422708,,8.25,0.70945901937703,,8.12,0.742896304726307,,1.46,0.109013947132174,,1.38,0.0985469925361456,,-0.0800000000000001,
Wu22,1967,"Azeem et al., 2019",Pakistan001,34.299999999999997,73.599999999999994,unknown,unknown,legumes,unknown,350,225,23,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,10,,,,,,,unknown,,,,,,,5.07,0.512420430626855,,8.29,0.912670604852184,,8.25,0.70945901937703,,8.16,0.746555892434318,,1.46,0.109013947132174,,1.36,0.0971187752530131,,-0.0999999999999999,
Wu22,1968,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,7.89,0.721853675405242,,1.4,0.104533921907564,,,,,,
Wu22,1969,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,5,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,7.95,0.727343056967259,,1.4,0.104533921907564,,,,,,
Wu22,1970,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,10,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,8.1,0.741066510872301,,1.4,0.104533921907564,,,,,,
Wu22,1971,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,20,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,8.14,0.744726098580313,,1.4,0.104533921907564,,,,,,
Wu22,1972,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,7.89,0.721853675405242,,1.4,0.104533921907564,,,,,,
Wu22,1973,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,5,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,7.95,0.727343056967259,,1.4,0.104533921907564,,,,,,
Wu22,1974,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,10,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,8.1,0.741066510872301,,1.4,0.104533921907564,,,,,,
Wu22,1975,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,20,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,8.14,0.744726098580313,,1.4,0.104533921907564,,,,,,
Wu22,1976,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,7.89,0.721853675405242,,1.4,0.104533921907564,,,,,,
Wu22,1977,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,5,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,7.95,0.727343056967259,,1.4,0.104533921907564,,,,,,
Wu22,1978,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,10,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,8.1,0.741066510872301,,1.4,0.104533921907564,,,,,,
Wu22,1979,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,20,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,8.14,0.744726098580313,,1.4,0.104533921907564,,,,,,
Wu22,1980,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,7.89,0.721853675405242,,1.4,0.104533921907564,,1.37,0.0978328838945794,,-0.0299999999999998,
Wu22,1981,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,5,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,7.95,0.727343056967259,,1.4,0.104533921907564,,1.31,0.0935482320451818,,-0.0899999999999999,
Wu22,1982,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,10,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,8.1,0.741066510872301,,1.4,0.104533921907564,,1.27,0.0906917974789167,,-0.13,
Wu22,1983,"Langeroodi et al., 2019",Iran001,36.799999999999997,54.4,unknown,unknown,vegetable,unknown,350,225,150,100,75,Silty Clay Loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,20,,,,,,,unknown,,,,,,,11.54,1.16633762710728,,,,,7.9,0.679360757948914,,8.14,0.744726098580313,,1.4,0.104533921907564,,1.24,0.0885494715542179,,-0.16,
Wu22,1984,"Masto et al., 2013",India001,23.8,86.4,unknown,unknown,grain,unknown,525,225,100,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,8.6,0.869194418814783,,8.18,0.90056037969733,,5.9,0.507370692645391,,6.13757,0.561524393226483,,1.39,0.103787251036796,,1.4935,0.106652125617923,,0.1035,
Wu22,1985,"Masto et al., 2014",India001,23.8,86.4,unknown,unknown,grain,unknown,525,225,100,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,4,,,,,,,unknown,,,,,,,8.6,0.869194418814783,,11.2,1.23304110667605,,5.9,0.507370692645391,,6.68783,0.611867511531741,,1.39,0.103787251036796,,1.4692,0.104916841618917,,0.0792000000000002,
Wu22,1986,"Liang et al., 2014",11003,40.1,116.2,unknown,unknown,grain,unknown,400,225,112.5,100,75,loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,9.75,0.985423905051644,,,,,8.02,0.689680161867125,,7.66,0.700811046084176,,1.63,0.121707351935236,,,,,,
Wu22,1987,"Liang et al., 2014",11003,40.1,116.2,unknown,unknown,grain,unknown,400,225,112.5,100,75,loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,30,,,,,,,unknown,,,,,,,9.75,0.985423905051644,,,,,8.02,0.689680161867125,,7.69,0.703555736865185,,1.63,0.121707351935236,,,,,,
Wu22,1988,"Liang et al., 2014",11003,40.1,116.2,unknown,unknown,grain,unknown,400,225,112.5,100,75,loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,60,,,,,,,unknown,,,,,,,9.75,0.985423905051644,,,,,8.02,0.689680161867125,,7.81,0.714534499989219,,1.63,0.121707351935236,,,,,,
Wu22,1989,"Liang et al., 2014",11003,40.1,116.2,unknown,unknown,grain,unknown,400,225,112.5,100,75,loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,90,,,,,,,unknown,,,,,,,9.75,0.985423905051644,,,,,8.02,0.689680161867125,,7.93,0.725513263113253,,1.63,0.121707351935236,,,,,,
Wu22,1990,"Liang et al., 2014",11003,40.1,116.2,unknown,unknown,grain,unknown,400,225,112.5,100,75,loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,9.75,0.985423905051644,,,,,8.02,0.689680161867125,,7.66,0.700811046084176,,1.63,0.121707351935236,,1.4,0.0999752098192782,,-0.23,
Wu22,1991,"Liang et al., 2014",11003,40.1,116.2,unknown,unknown,grain,unknown,400,225,112.5,100,75,loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,30,,,,,,,unknown,,,,,,,9.75,0.985423905051644,,,,,8.02,0.689680161867125,,7.69,0.703555736865185,,1.63,0.121707351935236,,1.38,0.0985469925361456,,-0.25,
Wu22,1992,"Liang et al., 2014",11003,40.1,116.2,unknown,unknown,grain,unknown,400,225,112.5,100,75,loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,60,,,,,,,unknown,,,,,,,9.75,0.985423905051644,,,,,8.02,0.689680161867125,,7.81,0.714534499989219,,1.63,0.121707351935236,,1.32,0.094262340686748,,-0.31,
Wu22,1993,"Liang et al., 2014",11003,40.1,116.2,unknown,unknown,grain,unknown,400,225,112.5,100,75,loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,90,,,,,,,unknown,,,,,,,9.75,0.985423905051644,,,,,8.02,0.689680161867125,,7.93,0.725513263113253,,1.63,0.121707351935236,,1.31,0.0935482320451818,,-0.32,
Wu22,1994,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212.8,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,1995,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212.8,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,1996,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212.8,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,1997,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212.8,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,1998,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212.8,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,1999,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212.8,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2000,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212.8,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2001,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212.8,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2002,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212.8,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2003,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,174,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2004,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,174,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2005,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,174,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2006,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,219,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2007,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,219,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2008,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,219,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2009,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,226,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2010,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,226,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2011,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,226,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2012,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2013,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2014,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,212,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2015,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,241,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2016,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,241,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2017,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,241,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2018,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,257,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2019,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,257,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2020,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,257,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2021,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2022,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2023,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2024,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2025,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2026,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2027,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2028,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2029,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,,,,1.4,0.104533921907564,,,,,,
Wu22,2030,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,4.9,0.448299494231392,,1.4,0.104533921907564,,1.3457,0.0960975998955733,,-0.0543,
Wu22,2031,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,5.6,0.512342279121591,,1.4,0.104533921907564,,1.3642,0.097418700882471,,-0.0357999999999998,
Wu22,2032,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,18.4,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,5.2,0.475746402041477,,1.4,0.104533921907564,,1.297,0.0926198908111456,,-0.103,
Wu22,2033,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,0,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,5.3,0.484895371311506,,1.4,0.104533921907564,,1.3248,0.0946051128346998,,-0.0751999999999999,
Wu22,2034,"Rogovska et al., 2016",Iowa001,42,-93.8,unknown,unknown,grain,unknown,450,225,224,100,75,clay loam,1.44,5.45,9.5,0.85,11.7469879518072,9.47,467.2,8.1,60.5527123848516,9.9,,,,,,,unknown,,,,,,,24,2.42565884320405,,,,,5.1,0.438574666523982,,5.2,0.475746402041477,,1.4,0.104533921907564,,1.3457,0.0960975998955733,,-0.0543,
