meta_analytical_study,studyid,lat,lon,experiment_type,crop,crop_type,water_management,rain,irr,n_fer,p_fer,k_fer,texture,sbd,sph,soc,stn,bph,btc,btn,brate,sbdc_mean,sbdc_sd,sbdc_n,sbdr_mean,sbdr_sd,sbdr_n,clayall,sandall,clay,sand,rain_scaled,irr_scaled,n_fer_scaled,p_fer_scaled,k_fer_scaled,sbd_scaled,sph_scaled,soc_scaled,stn_scaled,bph_scaled,btc_scaled,btn_scaled,brate_scaled,clay_scaled,sand_scaled
Han22,164,40.85,111.7333,field,tomato,vegetable,irrigation and rain,28.57327638,105,408,163,300,sandy loam,1.39,7.85,6.66,0.95,9.8,471.7,7.1,60,1.51296,0.0059800000000001,3,1.17209,0.0179400000000001,3,16.2,39.56666667,16.2,39.56666667,-0.526740724776791,-4.5774649169887,2.32978403108043,4.49107873580899,6.02582147904584,0.839628386125531,1.19854938124612,-1.19870025888517,-0.0570983200422862,-0.0242136554802409,-0.562758762148796,-4.06248400357304,1.88986078744392,-1.46853114349449,1.24761151287918
Wu22,1789,34.3,108.4,unknown,unknown,grain,rainfed,54.99626535,225,450,100,80,clay loam,1.39,7.76666666666667,9.5,0.95,9.8,489.6,9.8,0,1.4,0.0956519061431401,,1.45,0.092373866858018,,28.13333333,22.36666667,28.13333333,22.36666667,-0.414259528525174,-0.116191829706852,2.70909552678509,0.115519806874158,-0.209336408276515,0.839628386125531,1.13384029230256,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,0.245919613000865,-0.412272136430707
Wu22,1790,34.3,108.4,unknown,unknown,grain,rainfed,54.99626535,225,450,100,80,clay loam,1.39,7.76666666666667,9.5,0.95,9.8,489.6,9.8,5,1.4,0.0956519061431401,,1.42,0.0904626834057832,,28.13333333,22.36666667,28.13333333,22.36666667,-0.414259528525174,-0.116191829706852,2.70909552678509,0.115519806874158,-0.209336408276515,0.839628386125531,1.13384029230256,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.657656207956533,0.245919613000865,-0.412272136430707
Wu22,1791,34.3,108.4,unknown,unknown,grain,rainfed,54.99626535,225,450,100,80,clay loam,1.39,7.76666666666667,9.5,0.95,9.8,489.6,9.8,10,1.4,0.0956519061431401,,1.36,0.0866403165013135,,28.13333333,22.36666667,28.13333333,22.36666667,-0.414259528525174,-0.116191829706852,2.70909552678509,0.115519806874158,-0.209336408276515,0.839628386125531,1.13384029230256,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.42606375382922,0.245919613000865,-0.412272136430707
Wu22,1792,34.3,108.4,unknown,unknown,grain,rainfed,54.99626535,225,450,100,80,clay loam,1.39,7.76666666666667,9.5,0.95,9.8,489.6,9.8,20,1.4,0.0956519061431401,,1.33,0.0847291330490786,,28.13333333,22.36666667,28.13333333,22.36666667,-0.414259528525174,-0.116191829706852,2.70909552678509,0.115519806874158,-0.209336408276515,0.839628386125531,1.13384029230256,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,0.245919613000865,-0.412272136430707
Han22,188,40.4,107.0333,field,maize,grain,irrigation and rain,82.6,310.14,525,225,210,sandy loam,1.51,8.25,23.04,0.95,9.8,489.6,9.8,1.05,1.524,0.022,3,1.498,0.01,3,20.8,26.33333333,20.8,26.33333333,-0.296751963504068,3.04908142571962,3.38643748340056,8.79718434841153,3.47507507059579,1.47695413062565,1.50915300817522,5.38739619426211,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.840614246717111,-0.807653477398271,-0.0294695125239251
Wu22,1928,40.1,116.2,unknown,unknown,grain,rainfed,37.8022993,225,112.5,100,80,silt loam,0.88,5.15005065866667,9.5,0.95,9.8,489.6,9.8,0,1.63,0.111366147866656,,1.27,0.0809067661446089,,14.22239108,28.0929078,14.22239108,28.0929078,-0.487453286877399,-0.116191829706852,-0.338943277984497,0.115519806874158,-0.209336408276515,-1.86900602799996,-0.897985763611319,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-1.75265235382072,0.140337981225848
Wu22,1929,40.1,116.2,unknown,unknown,grain,rainfed,37.8022993,225,112.5,100,80,silt loam,0.88,5.15005065866667,9.5,0.95,9.8,489.6,9.8,30,1.63,0.111366147866656,,1.22,0.0777214603908841,,14.22239108,28.0929078,14.22239108,28.0929078,-0.487453286877399,-0.116191829706852,-0.338943277984497,0.115519806874158,-0.209336408276515,-1.86900602799996,-0.897985763611319,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.500306062680034,-1.75265235382072,0.140337981225848
Wu22,1930,40.1,116.2,unknown,unknown,grain,rainfed,37.8022993,225,112.5,100,80,silt loam,0.88,5.15005065866667,9.5,0.95,9.8,489.6,9.8,60,1.63,0.111366147866656,,1.24,0.078995582692374,,14.22239108,28.0929078,14.22239108,28.0929078,-0.487453286877399,-0.116191829706852,-0.338943277984497,0.115519806874158,-0.209336408276515,-1.86900602799996,-0.897985763611319,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.88986078744392,-1.75265235382072,0.140337981225848
Wu22,1931,40.1,116.2,unknown,unknown,grain,rainfed,37.8022993,225,112.5,100,80,silt loam,0.88,5.15005065866667,9.5,0.95,9.8,489.6,9.8,90,1.63,0.111366147866656,,1.24,0.078995582692374,,14.22239108,28.0929078,14.22239108,28.0929078,-0.487453286877399,-0.116191829706852,-0.338943277984497,0.115519806874158,-0.209336408276515,-1.86900602799996,-0.897985763611319,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,3.2794155122078,-1.75265235382072,0.140337981225848
Wu22,1793,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,0,1.34,0.0915525387370056,,1.13,0.0719879100341796,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-1.26739446250868,0.794038655218918
Wu22,1794,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,20,1.34,0.0915525387370056,,1.01,0.0643431762252401,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-1.26739446250868,0.794038655218918
Wu22,1795,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,40,1.34,0.0915525387370056,,1,0.0637061150744952,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-1.26739446250868,0.794038655218918
Wu22,1796,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,60,0.8366,0.0571588461995365,,0.89,0.0566984424163007,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.88986078744392,-1.26739446250868,0.794038655218918
Wu22,1797,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,0,1.34,0.0915525387370056,,1.1,0.0700767265819447,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-1.26739446250868,0.794038655218918
Wu22,1798,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,20,1.34,0.0915525387370056,,0.97,0.0617949316222603,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-1.26739446250868,0.794038655218918
Wu22,1799,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,40,0.8084,0.0552321435186532,,0.86,0.0547872589640659,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-1.26739446250868,0.794038655218918
Wu22,1800,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,60,0.7802,0.05330544083777,,0.83,0.052876075511831,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.88986078744392,-1.26739446250868,0.794038655218918
Wu22,1801,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,0,1.34,0.0915525387370056,,1.1,0.0700767265819447,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-1.26739446250868,0.794038655218918
Wu22,1802,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,20,1.34,0.0915525387370056,,0.99,0.0630690539237502,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-1.26739446250868,0.794038655218918
Wu22,1803,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,40,0.8648,0.0590855488804197,,0.92,0.0586096258685356,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-1.26739446250868,0.794038655218918
Wu22,1804,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,60,0.7708,0.0526632066108089,,0.82,0.052239014361086,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.88986078744392,-1.26739446250868,0.794038655218918
Wu22,1805,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,0,1.34,0.0915525387370056,,1.09,0.0694396654311998,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-1.26739446250868,0.794038655218918
Wu22,1806,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,20,0.8742,0.0597277831073808,,0.93,0.0592466870192805,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.0371211544254073,-1.26739446250868,0.794038655218918
Wu22,1807,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,40,0.7802,0.05330544083777,,0.83,0.052876075511831,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-1.26739446250868,0.794038655218918
Wu22,1808,36.3,111.8,unknown,unknown,grain,rainfed,40.97787414,225,225,100,80,loam,1.31,8.06666666666667,9.5,0.95,9.8,489.6,9.8,60,0.7614,0.0520209723838478,,0.81,0.0516019532103411,,17.6,34.86666667,17.6,34.86666667,-0.473935041186297,-0.116191829706852,0.6770696569387,0.115519806874158,-0.209336408276515,0.414744556458788,1.36679301249938,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,1.88986078744392,-1.26739446250868,0.794038655218918
Wu22,1683,35.3,113.9,unknown,unknown,grain,rainfed,50.66436858,225,150,100,80,loam,1.21,7.18176914766667,9.5,0.95,9.8,489.6,9.8,0,1.39,0.0949686782421177,,1.38,0.0879144388028034,,18.16170442,29.33365696,18.16170442,29.33365696,-0.43270017243875,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.116360230624642,0.679662065344473,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-1.18669491769879,0.260076309340905
Wu22,1684,35.3,113.9,unknown,unknown,grain,rainfed,50.66436858,225,150,100,80,silt loam,1.21,7.18176914766667,9.5,0.95,9.8,489.6,9.8,28,1.39,0.0949686782421177,,1.29,0.0821808884460988,,18.16170442,29.33365696,18.16170442,29.33365696,-0.43270017243875,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,-0.116360230624642,0.679662065344473,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.407669081029109,-1.18669491769879,0.260076309340905
Wu22,1676,35.2,107.7,unknown,unknown,grain,rainfed,44.91235707,225,150,100,80,loam,1.28,8.1,9.5,0.95,9.8,489.6,9.8,0,1.335,0.0912109247864943,,1.25,0.079632643843119,,26.4,30.5,26.4,30.5,-0.457186165913313,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.255413120333759,1.39267664807681,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-0.00310675345504564,0.372634085014299
Wu22,1677,35.2,107.7,unknown,unknown,grain,rainfed,44.91235707,225,150,100,80,silt loam,1.28,8.1,9.5,0.95,9.8,489.6,9.8,14,1.335,0.0912109247864943,,1.16,0.0738990934864144,,26.4,30.5,26.4,30.5,-0.457186165913313,-0.116191829706852,-0.000272299676764928,0.115519806874158,-0.209336408276515,0.255413120333759,1.39267664807681,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.240789790527369,-0.00310675345504564,0.372634085014299
Han22,224,35,114.4,field,maize,grain,rainfed,215.4,225,200,120,120,sandy loam,1.41,8.41,7.4,0.85,10.02,450,14.8,12,1.38,0.01,3,1.35,0.03,3,14.36666667,32.13333333,14.36666667,32.13333333,0.268570259472843,-0.116191829706852,0.451289004733545,1.50458613352014,0.924328662145731,0.945849343542217,1.63339445894686,-0.901159881880962,-1.32851840195554,2.37730463395436,-0.980712816081922,7.48579076829689,-0.333426772178294,-1.7319244157351,0.530258694801501
Han22,225,35,114.4,field,maize,grain,rainfed,215.4,225,200,120,120,sandy loam,1.41,8.41,7.4,0.85,10.02,450,14.8,6,1.38,0.01,3,1.3,0.03,3,14.36666667,32.13333333,14.36666667,32.13333333,0.268570259472843,-0.116191829706852,0.451289004733545,1.50458613352014,0.924328662145731,0.945849343542217,1.63339445894686,-0.901159881880962,-1.32851840195554,2.37730463395436,-0.980712816081922,7.48579076829689,-0.611337717131071,-1.7319244157351,0.530258694801501
Han22,226,35,114.4,field,maize,grain,rainfed,215.4,225,200,120,120,sandy loam,1.41,8.41,7.4,0.85,10.02,450,14.8,3,1.38,0.01,3,1.31,0.02,3,14.36666667,32.13333333,14.36666667,32.13333333,0.268570259472843,-0.116191829706852,0.451289004733545,1.50458613352014,0.924328662145731,0.945849343542217,1.63339445894686,-0.901159881880962,-1.32851840195554,2.37730463395436,-0.980712816081922,7.48579076829689,-0.750293189607459,-1.7319244157351,0.530258694801501
Wu22,2202,53,11.5,unknown,unknown,grain,rainfed,47.23563301,225,118.667,100,80,sandy loam,1.44,5.13333333333333,9.5,0.95,9.8,489.6,9.8,0,1.41,0.0963351340441626,,1.31,0.0834550107475887,,9.166666667,73.66666667,9.166666667,73.66666667,-0.447296109294416,-0.116191829706852,-0.28324770669853,0.115519806874158,-0.209336408276515,1.10518077966725,-0.910966918314036,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.889248662083847,-2.47900351697053,4.53842735249935
Wu22,2203,53,11.5,unknown,unknown,grain,rainfed,47.23563301,225,118.667,100,80,sandy loam,1.44,5.13333333333333,9.5,0.95,9.8,489.6,9.8,3,1.41,0.0963351340441626,,1.31,0.0834550107475887,,9.166666667,73.66666667,9.166666667,73.66666667,-0.447296109294416,-0.116191829706852,-0.28324770669853,0.115519806874158,-0.209336408276515,1.10518077966725,-0.910966918314036,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,-0.750293189607459,-2.47900351697053,4.53842735249935
Wu22,2204,53,11.5,unknown,unknown,grain,rainfed,47.23563301,225,118.667,100,80,sandy loam,1.44,5.13333333333333,9.5,0.95,9.8,489.6,9.8,40,1.41,0.0963351340441626,,1.27,0.0809067661446089,,9.166666667,73.66666667,9.166666667,73.66666667,-0.447296109294416,-0.116191829706852,-0.28324770669853,0.115519806874158,-0.209336408276515,1.10518077966725,-0.910966918314036,-0.0567885417338748,-0.0570983200422862,-0.0242136554802409,-0.217994819042668,-0.0130889536965697,0.963490970934661,-2.47900351697053,4.53842735249935
Han22,271,35.2,107.6667,field,maize,grain,rainfed,403,225,225,40,80,clay,1.36,7.89,15.91,0.99,9.8,591.6,9.77,10,1.38679,0.0188699999999999,3,1.30189,0.0566,3,26.4,30.5,26.4,30.5,1.06717303831673,-0.116191829706852,0.6770696569387,-4.05167917306378,-0.209336408276515,0.680296950000503,1.22960974393903,2.52055445366747,0.451469712723015,-0.0242136554802409,1.74658183999783,-0.0580822320285321,-0.42606375382922,-0.00310675345504564,0.372634085014299
Han22,272,35.2,107.6667,field,maize,grain,rainfed,403,225,225,40,80,clay,1.36,7.89,15.91,0.99,9.8,591.6,9.77,20,1.38679,0.0188699999999999,3,1.24528,0.0566100000000001,3,26.4,30.5,26.4,30.5,1.06717303831673,-0.116191829706852,0.6770696569387,-4.05167917306378,-0.209336408276515,0.680296950000503,1.22960974393903,2.52055445366747,0.451469712723015,-0.0242136554802409,1.74658183999783,-0.0580822320285321,0.0371211544254073,-0.00310675345504564,0.372634085014299
Han22,273,35.2,107.6667,field,maize,grain,rainfed,403,225,225,40,80,clay,1.36,7.89,15.91,0.99,9.8,591.6,9.77,30,1.38679,0.0188699999999999,3,1.21698,0.0188699999999999,3,26.4,30.5,26.4,30.5,1.06717303831673,-0.116191829706852,0.6770696569387,-4.05167917306378,-0.209336408276515,0.680296950000503,1.22960974393903,2.52055445366747,0.451469712723015,-0.0242136554802409,1.74658183999783,-0.0580822320285321,0.500306062680034,-0.00310675345504564,0.372634085014299
Han22,274,35.2,107.6667,field,maize,grain,rainfed,403,225,225,40,80,clay,1.36,7.89,15.91,0.99,9.8,591.6,9.77,20,1.33333,0.0180200000000002,3,1.27027,0.0270299999999999,3,26.4,30.5,26.4,30.5,1.06717303831673,-0.116191829706852,0.6770696569387,-4.05167917306378,-0.209336408276515,0.680296950000503,1.22960974393903,2.52055445366747,0.451469712723015,-0.0242136554802409,1.74658183999783,-0.0580822320285321,0.0371211544254073,-0.00310675345504564,0.372634085014299
Han22,275,35.2,107.6667,field,maize,grain,rainfed,421,225,225,40,80,clay,1.36,7.89,15.91,0.99,9.8,591.6,9.77,10,1.34906,0.0566,3,1.29245,0.0377399999999999,3,26.4,30.5,26.4,30.5,1.14379803841902,-0.116191829706852,0.6770696569387,-4.05167917306378,-0.209336408276515,0.680296950000503,1.22960974393903,2.52055445366747,0.451469712723015,-0.0242136554802409,1.74658183999783,-0.0580822320285321,-0.42606375382922,-0.00310675345504564,0.372634085014299
Han22,276,35.2,107.6667,field,maize,grain,rainfed,421,225,225,40,80,clay,1.36,7.89,15.91,0.99,9.8,591.6,9.77,20,1.34906,0.0566,3,1.23585,0.0283000000000002,3,26.4,30.5,26.4,30.5,1.14379803841902,-0.116191829706852,0.6770696569387,-4.05167917306378,-0.209336408276515,0.680296950000503,1.22960974393903,2.52055445366747,0.451469712723015,-0.0242136554802409,1.74658183999783,-0.0580822320285321,0.0371211544254073,-0.00310675345504564,0.372634085014299
